PlayerID,PanelID,DisplayUnitID,Latitude,Longitude,City,NameStreet,Address,Country
344490213,6858,343023125,52.40169,16.91428,Poznań,Matyi 2,Avenida,Poland
344490308,6857,343023121,52.40169,16.91428,Poznań,Matyi 2,Avenida,Poland
408685650,6856,343014031,52.40169,16.91428,Poznań,Matyi 2,Avenida,Poland
666393722,6855,343023128,52.40169,16.91428,Poznań,Matyi 2,Avenida,Poland
344490147,6854,343023131,52.40169,16.91428,Poznań,Matyi 2,Avenida,Poland
254718008,6853,252843075,52.22275999,21.01460878,Warszawa,Koszykowa,"53/ Pl,Konstytucji",Poland
963987076,6852,252921042,52.2225301,21.01362762,Warszawa,Koszykowa,53/ Lwowska,Poland
453681478,6851,453618236,52.23156913,21.01582062,Warszawa,Krucza,51/ Widok,Poland
962092321,6850,321355025,52.41159929,16.90822396,Poznań,Dąbrowskiego,30/ za Kochanowskiego,Poland
254717987,6847,252920668,52.23173664,21.01186331,Warszawa,Chmielna,35/ Pasaż Wiecha,Poland
963844083,6846,223511501,52.23425368,20.99856999,Warszawa,Al. Jana Pawła II,20/ Twarda,Poland
962040079,6841,321354338,52.41327264,16.90063855,Poznań,Dąbrowskiego,70/ Wawrzyniaka,Poland
963987359,6840,252921047,52.22889,20.99412,Warszawa,Żelazna,31/ Twarda,Poland
962041183,6838,316925123,50.26116326,19.02178119,Katowice,Al. Korfantego,2/ Rynek,Poland
1079867171,6835,316886706,50.25556,19.01809,Katowice,Kościuszki,13/ Batorego,Poland
962092578,6833,316925126,50.26103064,19.01650401,Katowice,Słowackiego,10/ Chopina,Poland
962021136,6832,321355020,52.41033729,16.90249674,Poznań,Szamarzewskiego,1/ Kraszewskiego,Poland
752806320,6883,752805790,51.77211715,19.48258871,Łódź,Kopcińskiego,31c/ Narutowicza,Poland
447249431,6884,451852811,51.79751,19.39352,Łódź,Aleksandrowska,Traktorowa,Poland
333640328,6902,252920659,52.28093,20.95809,Warszawa,Marymoncka,49/Podczaszyńskiego,Poland
981154203,6915,252920656,52.202191,21.039267,Warszawa,Chełmska,42/44 - Sielecka,Poland
963845440,6916,252916791,52.235013,20.998301,Warszawa,Al. Jana Pawła II,20/Q22,Poland
452552128,4671,452550595,52.318,20.96682,Warszawa,Światowida 17,Galeria Północna,Poland
1923167034,4672,452550613,52.318,20.96682,Warszawa,Światowida 17,Galeria Północna,Poland
1162849291,4805,357845280,52.17913582,21.00344097,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1162849291,4806,357845280,52.17913485,21.00346117,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1162363853,4807,357845299,52.1792031,21.0040298,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1162363853,4808,357845299,52.17919529,21.00403047,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1161390310,4809,357845302,52.17925722,21.00481778,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1161390310,4810,357845302,52.1793488,21.00479687,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1162363886,4811,357845306,52.17989528,21.00481222,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1162363886,4812,357845306,52.17989528,21.00481222,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1161390502,4813,357845309,52.1802561,21.00477412,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1161390502,4814,357845309,52.18026268,21.00477143,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1161390528,4815,357845312,52.18032862,21.00437052,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1161390528,4816,357845312,52.18032655,21.00434212,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1161390594,4817,357845315,52.18031258,21.00400776,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1161390594,4818,357845315,52.18031247,21.00400355,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1162364023,4819,357845318,52.18030191,21.00344999,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1162364023,4820,357845318,52.1803031,21.00336345,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1162364053,4821,357845321,52.17972761,21.00376197,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1162364053,4822,357845321,52.17972719,21.00376331,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1162849504,4823,357845325,52.17929865,21.00330283,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1162849504,4824,357845325,52.17930852,21.00329871,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1162849707,4825,357846006,52.18037,21.00474667,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1162849707,4826,357846006,52.18037,21.00474667,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1162849616,4827,357845328,52.17969972,21.00333833,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1162849616,4828,357845328,52.17969972,21.00333833,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1160162883,4864,356406469,52.25473,21.03602,Warszawa,Targowa 72,Galeria Wileńska,Poland
1160162883,4865,356406469,52.25473,21.03602,Warszawa,Targowa 72,Galeria Wileńska,Poland
1160166673,4866,356410333,52.25497,21.03663,Warszawa,Targowa 72,Galeria Wileńska,Poland
1160166673,4867,356410333,52.25497,21.03663,Warszawa,Targowa 72,Galeria Wileńska,Poland
1160170355,4868,356410290,52.25445,21.03761,Warszawa,Targowa 72,Galeria Wileńska,Poland
1160170355,4869,356410290,52.25445,21.03761,Warszawa,Targowa 72,Galeria Wileńska,Poland
1160174386,4870,356410256,52.25498,21.03709,Warszawa,Targowa 72,Galeria Wileńska,Poland
1160174386,4871,356410256,52.25498,21.03709,Warszawa,Targowa 72,Galeria Wileńska,Poland
673997783,6931,222206283,52.256339,20.984238,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
673997783,6932,222206283,52.256339,20.984238,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
963985079,6934,252916785,52.23198139,21.05887226,Warszawa,Zwycięzców,32,Poland
1117927570,6941,385890060,52.178886,21.003469,Warszawa,Wołoska 12,Westfield Mokotów,Poland
1174453426,6952,316925129,50.253243,19.016191,Katowice,Kościuszki 35,Żwirki i Wigury,Poland
456167161,7312,456166946,51.7792978,19.4438879,Łódź,Drewnowska 58,Manufaktura,Poland
456167185,7315,456166959,51.7792978,19.4438879,Łódź,Drewnowska 58,Manufaktura,Poland
962057779,6955,406206467,52.38955452,16.87591732,Poznań,Ściegiennego,64/ Rynarzewska,Poland
962084663,6957,406206481,52.402042,16.934427,Poznań,Strzelecka,33/ przystanek T,Poland
962019838,6959,406206031,52.40043969,16.93525278,Poznań,Strzelecka,42/ zieleniec/sklep INUKI,Poland
962048458,6961,406206490,52.404552,16.896001,Poznań,Grunwaldzka,29a/ restauracja Donatello,Poland
962048690,6963,406206450,52.409772,16.906451,Poznań,Sienkiewicza,8/ Asnyka,Poland
964024541,6965,406186773,52.2292973,21.00036653,Warszawa,Chmielna 98,Jana Pawła II,Poland
962043159,6975,398242540,51.099592,17.038102,Wrocław,Piłsudskiego 114,Dworcowa,Poland
962042435,6983,406195828,50.26607,19.019408,Katowice,Chorzowska,Sokolska 13,Poland
1149796277,6988,455249759,51.78631,19.44901,Łódź,Zachodnia,21/Limanowskiego,Poland
1026397661,6991,416879900,52.254587,21.036323,Warszawa,Targowa 72,Galeria Wileńska,Poland
1026397661,6992,416879900,52.254587,21.036323,Warszawa,Targowa 72,Galeria Wileńska,Poland
417179716,6993,416880891,52.254587,21.036211,Warszawa,Targowa 72,Galeria Wileńska,Poland
417179716,6994,416880891,52.254587,21.036211,Warszawa,Targowa 72,Galeria Wileńska,Poland
675165417,6995,456169404,51.73111,19.47678,Łódź,Broniewskiego,Kilińskiego,Poland
760766814,6996,456169408,51.78591,19.45274,Łódź,Zgierska,25/ Bałucki Rynek,Poland
1157848010,5459,357502192,52.25673,20.98346,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1157848010,5460,357502192,52.25673,20.98346,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1157848456,5461,357503002,52.25721,20.98351,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1157848456,5462,357503002,52.25721,20.98351,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1156963067,5463,357502999,52.25767,20.98348,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1156963067,5464,357502999,52.25767,20.98348,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1157848556,5465,357502996,52.25768,20.98434,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1157848556,5466,357502996,52.25768,20.98434,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1157848599,5467,357502993,52.25765,20.98538,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1157848599,5468,357502993,52.25765,20.98538,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1157360665,5469,357502990,52.2569,20.98638,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1157360665,5470,357502990,52.2569,20.98638,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1175186362,5471,357502987,52.25696,20.98582,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1175186362,5472,357502987,52.25696,20.98582,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1157360812,5473,357502984,52.25676,20.98525,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1157360812,5474,357502984,52.25676,20.98525,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1156963328,5475,357502981,52.25652,20.98409,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
